data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7780957,566,NIG19443,19443,"12 January 2021",2021,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa) - Lake Chad Faction",,2,12,"Western Africa",Nigeria,Borno,Damboa,,Talala,11.2275,12.3159,1,"Defense Post; AFP",Other-International,"On 12 January 2021, Nigerian military troops clashed with ISWAP fighters following a suicide bomb attack at Talala village in Borno State. Six reported soldiers and dozens of militants were reportedly killed. Fatalities coded as 18.",18,1617065402,NGA
7737710,566,NIG19446,19446,"12 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Nigeria)",,6,,,0,60,"Western Africa",Nigeria,Rivers,"Port Harcourt",,"Port Harcourt",4.7774,7.0134,1,GardaWorld,Other,"On 12 January 2021, demonstrators staged a protest in the Iwofe area of Port Harcourt (Port-Harcourt LGA, Rivers) over the arrest of local leaders following a disagreement between the community and oil companies. [size=no report]",0,1618492297,NGA
7499385,566,NIG19439,19439,"12 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Nigeria)","SSANU: Senior Staff Association of Nigerian Universities; NASU: Non-Academic Staff Union; Labour Group (Nigeria)",6,,,0,60,"Western Africa",Nigeria,Kwara,"Ilorin East",,Illorin,8.5,4.55,1,Blueprint,National,"On 12 January 2021, members of the Senior Staff Association of Nigerian Universities and Non-academic Staff Union of Universities staged protests in Ilorin (Ilorin East LGA, Kwara) over unfair labor practices, the non-payment of salaries, and the failure of the federal government to implement the Memorandum of Understanding it entered with the Unions. [size=no report]",0,1611010519,NGA
7499386,566,NIG19449,19449,"12 January 2021",2021,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)","Police Forces of Nigeria (2015-); Erena Communal Militia (Nigeria)",1,"Niger Communal Militia (Nigeria)",,4,14,"Western Africa",Nigeria,Niger,Shiroro,,Shiroro,9.96,6.8346,2,Blueprint,National,"On 12 January 2021, a Niger Communal Militia attacked Erena town (Shiroro LGA, Niger), but were repelled by Nigerian security forces and local militiamen. No reported fatalities.",0,1611010519,NGA
7499389,566,NIG19437,19437,"12 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Nigeria)","SSANU: Senior Staff Association of Nigerian Universities; NASU: Non-Academic Staff Union; Labour Group (Nigeria)",6,,,0,60,"Western Africa",Nigeria,Zamfara,Gusau,,Gusau,12.1628,6.6614,3,Blueprint,National,"On 12 January 2021, members of the Federal University Gusau chapter of the Senior Staff Association of Nigerian Universities and Non-academic Staff Union of Universities staged protests in Zamfara State over unfair labor practices, the non-payment of salaries, and the failure of the federal government to implement the Memorandum of Understanding it entered with the Unions. [size=no report]",0,1611010519,NGA
7499394,566,NIG19435,19435,"12 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Nigeria)","SSANU: Senior Staff Association of Nigerian Universities; NASU: Non-Academic Staff Union; Labour Group (Nigeria)",6,,,0,60,"Western Africa",Nigeria,"Cross River","Calabar Municipal",,Calabar,4.9667,8.3333,1,Blueprint,National,"On 12 January 2021, members of the Senior Staff Association of Nigerian Universities and Non-academic Staff Union of Universities staged protests in Calabar (Calabar-Municipal LGA, Cross River) over unfair labor practices, the non-payment of salaries, and the failure of the federal government to implement the Memorandum of Understanding it entered with the Unions. [size=no report]",0,1618492300,NGA
7499395,566,NIG19432,19432,"12 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Nigeria)",,6,,,0,60,"Western Africa",Nigeria,Anambra,"Awka South",,Awka,6.2101,7.0741,3,Blueprint,National,"On 12 January 2021, over 50 youths from Aguluzigbo community staged a demonstration in Anambra State over the alleged attempt by a former national legislator to impose a traditional ruler on the community. [size=over 50]",0,1611010519,NGA
7499396,566,NIG19431,19431,"12 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Nigeria)","SSANU: Senior Staff Association of Nigerian Universities; NASU: Non-Academic Staff Union; Labour Group (Nigeria)",6,,,0,60,"Western Africa",Nigeria,Oyo,Akinyele,,"Agoro Ibadan",7.6333,4.0333,1,Blueprint,National,"On 12 January 2021, members of the Senior Staff Association of Nigerian Universities and Non-academic Staff Union of Universities staged protests in Ibadan (Akinyele LGA, Oyo) over unfair labor practices, the non-payment of salaries, and the failure of the federal government to implement the Memorandum of Understanding it entered with the Unions. [size=no report]",0,1611010519,NGA
7574917,566,NIG19479,19479,"12 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Nigeria)","Women (Nigeria)",6,,,0,60,"Western Africa",Nigeria,Delta,"Oshimili South",,Asaba,6.2006,6.7339,1,"Nigeria Punch",National,"On 12 January 2021, a group of women staged a demonstration at the Delta State Government House in Asaba (Oshimili South LGA, Edo) to protest the alleged beating of a 68-year-old woman by a former member of the House of Representatives. [size=no report]",0,1611605538,NGA
7499656,566,NIG19441,19441,"12 January 2021",2021,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Kaduna,Kauru,,Kauru,10.576,8.1509,2,"Nigeria Punch",National,"On 12 January 2021, unidentified gunmen attacked and killed two people between Bakin Kogi (Jema'a LGA, Kaduna) and Narido village (Kauru LGA, Kaduna). Unknown reason for attack.",2,1611010519,NGA
7499657,566,NIG19448,19448,"12 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Nigeria)",,6,,,0,60,"Western Africa",Nigeria,Rivers,Obio,,Rumu-Olumene,4.8144,6.9578,1,"Nigeria Punch",National,"On 12 January 2021, hundreds of youth staged protest marches on major streets in Rumuolumeni (Obia/Akpor LGA, Rivers) over the detention of their leaders by operatives of Nigeria Navy Pathfinder operating in the area. [size=hundreds]",0,1618492301,NGA
7499658,566,NIG19440,19440,"12 January 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Teachers (Nigeria)",7,37,"Western Africa",Nigeria,Rivers,Ikwerre,,Isiokpo,5.0014,6.8741,2,"Nigeria Punch",National,"On 12 January 2021, unidentified gunmen abducted a lecturer at his residence in Igwurtali (Ikwerre LGA, Rivers). Reason for abduction unknown.",0,1611010519,NGA
7574924,566,NIG19480,19480,"12 January 2021",2021,1,"Violence against civilians",Attack,"Yansakai Militia",,3,"Civilians (Nigeria)","Fulani Ethnic Group (Nigeria); Pastoralists (Nigeria)",7,37,"Western Africa",Nigeria,Zamfara,"Talata Mafara",,"Talata Mafara",12.5684,6.0623,2,"Premium Times (Nigeria)",National,"On 12 January 2021, Yansakai Militia attacked and killed a Fulani Pastoralist at Talata Mafara LGA (Zamfara). Unknown reason for attack.",1,1611605538,NGA
7499440,566,NIG19436,19436,"12 January 2021",2021,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","PDP: Peoples Democratic Party",7,37,"Western Africa",Nigeria,Ebonyi,Ishielu,,Ezillo,6.4277,7.7926,2,"Daily Independent (Nigeria)",National,"On 12 January 2021, unidentified gunmen associated with a member of the Ebonyi State House of Assembly attacked PDP members at a political meeting in Umuezeoka Ezza Ntezi (Ishielu LGA, Ebonyi). Property damage reported. No reported fatalities. Unknown reason for attack.",0,1611010519,NGA
7499721,566,NIG19438,19438,"12 January 2021",2021,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)","Farmers (Nigeria)",7,47,"Western Africa",Nigeria,Osun,Odo-Otin,,Ijabe,8.0333,4.7,2,"Sahara Reporters",Regional,"On 12 January 2021, suspected Fulani pastoralists attacked and killed a farmer near Boole village in Ijabe area (Odo Otin LGA, Osun). Event connected to farmer-pastoralist conflicts.",1,1618492310,NGA
7499216,324,GUI1929,1929,"12 January 2021",2021,1,Riots,"Mob violence","Rioters (Guinea)","Vigilante Group (Guinea)",5,"Civilians (Guinea)",,7,57,"Western Africa",Guinea,Kankan,Kankan,Kankan-Centre,Kankan,10.3854,-9.3057,1,"Guinee Matin; Le Lynx; Le Djely",National,"On 12 January 2021, residents captured a suspected thief and beat him to death in Kankan town (Kankan-Centre, Kankan). [size=no report]",1,1611010518,GIN
8013034,854,BFO4384,4384,"12 January 2021",2021,1,"Violence against civilians",Attack,"Katiba Macina","JNIM: Group for Support of Islam and Muslims",2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso","Boucle du Mouhoun",Sourou,Di,Di,13.169,-3.4151,2,UNHCR,Other,"On 12 January 2021, presumed Katiba Macina (JNIM) militants fired gunshots in the commune of Di (Di, Sourou). The incursion created panic among the local population.",0,1622068036,BFA
8013038,854,BFO4300,4300,"12 January 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","JNIM: Group for Support of Islam and Muslims and/or Islamic State (West Africa) - Greater Sahara Faction",,2,"Civilians (Burkina Faso)","Labour Group (Burkina Faso)",7,27,"Western Africa","Burkina Faso",Est,Gourma,"Fada Ngourma",Namoungou,12.0249,0.6079,1,"Whatsapp; Facebook; UNHCR","Other-New media","On 12 January 2021, presumed JNIM or ISGS militants raided the home of a traditional healer and abducted six villagers in Namoungou (Fada Ngourma, Gourma).",0,1622068036,BFA
8013042,854,BFO4299,4299,"12 January 2021",2021,1,"Strategic developments","Looting/property destruction","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Sahel,Yagha,Sebba,Mouka,13.4236,0.613,1,"Whatsapp; Facebook","New media","Property destruction: On 12 January 2021, presumed JNIM militants destroyed an electric generator at a pumping station in Mouka (Sebba, Yagha).",0,1622068036,BFA
8013043,854,BFO4298,4298,"12 January 2021",2021,1,Battles,"Armed clash","Military Forces of Burkina Faso (2015-)",,1,"Unidentified Armed Group (Burkina Faso)",,3,13,"Western Africa","Burkina Faso",Sahel,Oudalan,Gorom-Gorom,Darkoye,14.7013,-0.1169,2,Facebook,"New media","On 12 January 2021, Burkinabe forces reportedly killed two unidentified gunmen between Darkoye and Nagala (Gorom-Gorom, Oudalan).",2,1622068036,BFA
8013044,854,BFO4301,4301,"12 January 2021",2021,1,Battles,"Armed clash","VDP: Volunteer for Defense of Homeland",,4,"VDP: Volunteer for Defense of Homeland",,4,44,"Western Africa","Burkina Faso",Est,Gourma,"Fada Ngourma",Tanwalbougou,12.05,0.783,1,Facebook,"New media","On 12 January 2021, two volunteer fighter (VDP) factions mistakenly exchanged gunfire in Tanwalbougou (Fada Ngourma, Gourma). No casualties were reported.",0,1622068036,BFA
8013045,466,MLI4998,4998,"12 January 2021",2021,1,"Violence against civilians",Attack,"Military Forces of Mali (2020-)",,1,"Civilians (Mali)","Fulani Ethnic Group (Mali); Pastoralists (Mali)",7,17,"Western Africa",Mali,Mopti,Douentza,Mondoro,Solla,14.7031,-1.5378,1,HRW,Other,"On 12 January 2021, the Malian army killed three Fulani pastoralist men near a well in the hamlet of Solla (Douentza, Mopti).",3,1622068036,MLI
8013056,466,MLI4698,4698,"11 January 2021",2021,1,"Violence against civilians",Attack,"Military Forces of Mali (2020-)",,1,"Civilians (Mali)","Fulani Ethnic Group (Mali); Pastoralists (Mali)",7,17,"Western Africa",Mali,Mopti,Bankass,Sokoura,Sokoura,13.5025,-3.766,1,"Kisal; HRW","Other-New media","On 11 January 2021, the Malian army killed two members of the Fulani community in Sokoura (Mopti, Mopti).",2,1622068036,MLI
8013060,562,NIR1681,1681,"11 January 2021",2021,2,"Strategic developments","Looting/property destruction","Fulani Ethnic Militia (Niger)","Pastoralists (Niger)",4,"Civilians (Niger)","Arab Ethnic Group (Niger); Labour Group (Niger)",7,47,"Western Africa",Niger,Tillaberi,Abala,Abala,Abala,14.9321,3.4298,2,Whatsapp,"New media","Looting: Around 11 January 2021 (as reported), Fulani gunmen reportedly seized a large amount of livestock belonging to Arab merchants between Abala (Abala, Tillaberi) and Ekrafane.",0,1622068036,NER
8013063,854,BFO4297,4297,"11 January 2021",2021,1,"Strategic developments","Looting/property destruction","JNIM: Group for Support of Islam and Muslims and/or Islamic State (West Africa) - Greater Sahara Faction",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Sahel,Yagha,Tankougounadie,Tankougounadie,13.562,0.7357,1,Facebook,"New media","Looting: On 11 January 2021, presumed JNIM or ISGS militants made an incursion into Tankougounadie (Tankougounadie, Yagha). The militants seized three motorbikes.",0,1622068036,BFA
8013066,466,MLI4697,4697,"11 January 2021",2021,1,Battles,"Armed clash","Military Forces of Mali (2020-)",,1,"Unidentified Armed Group (Mali)",,3,13,"Western Africa",Mali,Mopti,Douentza,Mondoro,Sambaladio,14.8283,-1.9538,1,"FAMAMali; Kisal","New media-National","On 11 January 2021, the Malian army claimed to have killed one militant during an exchange of gunfire in the village of Sambaladio (Douentza, Mopti). One women was also killed and three children wounded including one severely. NGO Kisal said that the Malian army killed four people including one Talibe, two children, and one woman from the Fulani community, and wounded three children in Louguel Egni. The reports appear to correspond the same event although the details and circumstances diverge.",2,1622068036,MLI
7585591,566,NIG19551,19551,"11 January 2021",2021,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)","Women (Nigeria)",7,47,"Western Africa",Nigeria,Ogun,"Ijebu North",,Ijebu-Igbo,6.9798,4.0033,2,"CKN Nigeria",National,"On 11 January 2021, suspected Fulani pastoralists attacked and injured a woman on the Oru-Awa Road (Ijebu North LGA, Ogun). Event connected to farmer-pastoralist conflict. Three suspects arrested.",0,1612212408,NGA
7810883,566,NIG19424,19424,"11 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Nigeria)",,6,,,0,60,"Western Africa",Nigeria,Rivers,Bonny,,Bonny,4.4341,7.1754,1,"Nigeria Punch",National,"On 11 January 2021, hundreds of Bonny residents staged protest marches around Bonny (Bonny LGA, Rivers) against continued pirate attacks and the hijacking of boats in the area. [size=hundreds]",0,1618268925,NGA
7499344,384,CDI2484,2484,"11 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Ivory Coast)","RHDP: Rally of Houphouetistes for Democracy and Peace",6,,,0,60,"Western Africa","Ivory Coast",Savanes,Bagoue,Tengrela,Tengrela,10.4812,-6.4069,1,Akody,National,"On 11 January 2021, members of the RHDP (ruling) party demonstrated in Tengrela town (Bagoue, Savanes), against the candidacy of an incumbent local MP for the March 2021 legislative elections. [size=no report]",0,1611010519,CIV
7499351,478,MAA1023,1023,"11 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Mauritania)","Students (Mauritania)",6,,,0,60,"Western Africa",Mauritania,Nouakchott-Ouest,Nouakchott,Nouakchott,Nouakchott,18.0801,-15.9777,1,"Al Akhbar (Mauritania)",National,"On 11 January 2021, dozens of students registered in Moroccan universities held a protest sit-in in Nouakchott (Nouakchott) to demand to benefit from grants. [size=dozens]",0,1611010519,MRT
7499352,478,MAA1022,1022,"11 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Mauritania)","Students (Mauritania)",6,,,0,60,"Western Africa",Mauritania,Nouakchott-Ouest,Nouakchott,Nouakchott,Nouakchott,18.0801,-15.9777,1,"Al Akhbar (Mauritania)",National,"On 11 January 2021, baccalaureate students over the year of 25 held a protest sit-in in Nouakchott (Nouakchott) to demand to be allowed to register in universities. [size=no report]",0,1611010519,MRT
